depth,deviation,backstep,pivot_count,median_swing_pips,median_bars,median_efficiency,mean_efficiency,score,deviation_pips
350.0,250.0,180.0,686.0,38.60000000000196,421.0,0.11463187325256685,0.13631736932455946,54.720125297547625,25.0
350.0,200.0,180.0,686.0,38.60000000000196,421.0,0.11463187325256685,0.13631736932455946,54.720125297547625,20.0
350.0,75.0,180.0,686.0,38.60000000000196,421.0,0.11463187325256685,0.13631736932455946,54.720125297547625,7.5
350.0,50.0,180.0,686.0,38.60000000000196,421.0,0.11463187325256685,0.13631736932455946,54.720125297547625,5.0
350.0,225.0,180.0,686.0,38.60000000000196,421.0,0.11463187325256685,0.13631736932455946,54.720125297547625,22.5
350.0,25.0,180.0,686.0,38.60000000000196,421.0,0.11463187325256685,0.13631736932455946,54.720125297547625,2.5
350.0,225.0,140.0,710.0,37.400000000000766,407.0,0.1157601115759963,0.13997399226174204,54.714575399428725,22.5
350.0,100.0,140.0,710.0,37.400000000000766,407.0,0.1157601115759963,0.13997399226174204,54.714575399428725,10.0
350.0,125.0,140.0,710.0,37.400000000000766,407.0,0.1157601115759963,0.13997399226174204,54.714575399428725,12.5
350.0,150.0,140.0,710.0,37.400000000000766,407.0,0.1157601115759963,0.13997399226174204,54.714575399428725,15.0
350.0,75.0,140.0,710.0,37.400000000000766,407.0,0.1157601115759963,0.13997399226174204,54.714575399428725,7.5
350.0,25.0,140.0,710.0,37.400000000000766,407.0,0.1157601115759963,0.13997399226174204,54.714575399428725,2.5
350.0,50.0,140.0,710.0,37.400000000000766,407.0,0.1157601115759963,0.13997399226174204,54.714575399428725,5.0
350.0,175.0,140.0,710.0,37.400000000000766,407.0,0.1157601115759963,0.13997399226174204,54.714575399428725,17.5
350.0,200.0,140.0,710.0,37.400000000000766,407.0,0.1157601115759963,0.13997399226174204,54.714575399428725,20.0
350.0,250.0,140.0,710.0,37.400000000000766,407.0,0.1157601115759963,0.13997399226174204,54.714575399428725,25.0
350.0,100.0,120.0,718.0,36.89999999999971,402.0,0.11604311984783298,0.14086081200942607,54.71124289691877,10.0
350.0,25.0,120.0,718.0,36.89999999999971,402.0,0.11604311984783298,0.14086081200942607,54.71124289691877,2.5
350.0,225.0,120.0,718.0,36.89999999999971,402.0,0.11604311984783298,0.14086081200942607,54.71124289691877,22.5
350.0,250.0,120.0,718.0,36.89999999999971,402.0,0.11604311984783298,0.14086081200942607,54.71124289691877,25.0
350.0,175.0,120.0,718.0,36.89999999999971,402.0,0.11604311984783298,0.14086081200942607,54.71124289691877,17.5
350.0,200.0,120.0,718.0,36.89999999999971,402.0,0.11604311984783298,0.14086081200942607,54.71124289691877,20.0
350.0,125.0,120.0,718.0,36.89999999999971,402.0,0.11604311984783298,0.14086081200942607,54.71124289691877,12.5
350.0,150.0,120.0,718.0,36.89999999999971,402.0,0.11604311984783298,0.14086081200942607,54.71124289691877,15.0
350.0,50.0,120.0,718.0,36.89999999999971,402.0,0.11604311984783298,0.14086081200942607,54.71124289691877,5.0
350.0,75.0,120.0,718.0,36.89999999999971,402.0,0.11604311984783298,0.14086081200942607,54.71124289691877,7.5
400.0,200.0,40.0,646.0,40.50000000000109,453.0,0.11340206185567873,0.1381885682224617,54.7069690762648,20.0
400.0,200.0,20.0,646.0,40.50000000000109,453.0,0.11340206185567873,0.1381885682224617,54.7069690762648,20.0
