swing_id,direction,trend,economic_regime,bars,swing_pips,median_range_pips,median_body_pips,mean_body_ratio,bullish_candle_pct,strong_directional_candle_pct,break_above_20m_pct,break_below_20m_pct,median_atr14_pips,max_prior_fibo_retracement_pct,endpoint_fibo_zone
557,DOWN,DOWN,DOWN,381,36.89999999999971,0.9999999999998899,0.4999999999988347,0.5352988252854022,0.4146981627296588,0.23097112860892388,0.031496062992125984,0.11811023622047244,0.9999999999997312,157.69230769230586,127.2-161.8
559,DOWN,DOWN,DOWN,296,20.199999999999108,0.700000000000145,0.40000000000040004,0.5394634738165991,0.4189189189189189,0.2195945945945946,0.030405405405405407,0.08445945945945946,0.7999999999998484,175.6521739130381,161.8-200
565,DOWN,DOWN,DOWN,330,75.00000000000063,1.7499999999992522,0.8999999999992347,0.5358124589235193,0.403030303030303,0.23939393939393938,0.024242424242424242,0.1484848484848485,1.9142857142850116,148.809523809527,127.2-161.8
567,DOWN,DOWN,DOWN,863,69.6999999999992,0.8000000000008001,0.40000000000040004,0.5405481685767853,0.4264194669756663,0.23754345307068367,0.03707995365005794,0.10312862108922363,0.9285714285713262,203.2069970845432,200-261.8
569,DOWN,DOWN,DOWN,793,39.20000000000145,0.9000000000014552,0.40000000000040004,0.5432752805344263,0.43505674653215637,0.21941992433795712,0.04918032786885246,0.08953341740226986,1.042857142857472,62.42038216560678,61.8-78.6
571,DOWN,DOWN,DOWN,567,44.49999999999843,1.1999999999989797,0.5000000000010552,0.5006468415580058,0.42857142857142855,0.21516754850088182,0.03350970017636684,0.09876543209876543,1.3214285714286638,202.27272727272202,200-261.8
573,DOWN,DOWN,DOWN,60,13.299999999998311,0.6000000000017103,0.40000000000040004,0.5829226829228228,0.31666666666666665,0.31666666666666665,0.0,0.18333333333333332,0.7035714285715969,102.30769230769059,100-127.2
575,DOWN,DOWN,DOWN,1782,114.4999999999996,1.0999999999983245,0.4999999999988347,0.5194168762036375,0.45230078563411896,0.20987654320987653,0.045454545454545456,0.0718294051627385,1.2142857142853427,561.2745098039692,>=423.6
587,DOWN,DOWN,DOWN,150,12.499999999999734,0.5999999999994898,0.2999999999997449,0.5568354343051527,0.3933333333333333,0.26,0.04,0.1,0.635714285714406,92.5925925925932,78.6-100
591,DOWN,DOWN,DOWN,1330,74.89999999999996,0.8500000000000174,0.40000000000040004,0.5430173746175426,0.43157894736842106,0.22105263157894736,0.03458646616541353,0.07894736842105263,0.9714285714285913,138.44731977819066,127.2-161.8
593,DOWN,DOWN,DOWN,422,37.90000000000183,1.1999999999989797,0.5999999999994898,0.5143390894016314,0.42890995260663506,0.20616113744075829,0.035545023696682464,0.08767772511848342,1.2678571428571221,75.64870259481128,61.8-78.6
600,UP,UP,UP,531,39.59999999999964,0.700000000000145,0.2999999999997449,0.5426576390855898,0.4689265536723164,0.2222222222222222,0.0847457627118644,0.02448210922787194,0.7571428571422663,121.10091743119584,100-127.2
606,UP,UP,UP,881,58.10000000000093,0.7999999999985796,0.3999999999981796,0.5337602070467399,0.4540295119182747,0.19863791146424517,0.08172531214528944,0.046538024971623154,0.9000000000000277,143.45679012345522,127.2-161.8
616,UP,UP,UP,328,78.30000000000004,1.1999999999989797,0.5000000000010552,0.47671744049025383,0.4878048780487805,0.18292682926829268,0.08841463414634146,0.039634146341463415,1.2464285714280932,621.428571428662,>=423.6
618,UP,UP,UP,557,28.10000000000201,0.6000000000017103,0.2999999999997449,0.5580539649812648,0.4614003590664273,0.22980251346499103,0.09694793536804308,0.03590664272890485,0.7285714285717606,60.17130620985217,50-61.8
620,UP,UP,UP,385,76.6,1.500000000000945,0.700000000000145,0.50301631484645,0.548051948051948,0.21558441558441557,0.13506493506493505,0.012987012987012988,1.6642857142856737,202.64550264549638,200-261.8
636,UP,UP,UP,433,30.19999999999801,0.5999999999994898,0.20000000000131024,0.5542747022066025,0.47344110854503463,0.23787528868360278,0.07621247113163972,0.023094688221709007,0.6714285714285292,187.5776397515533,161.8-200
640,UP,UP,UP,96,24.800000000000377,1.1999999999989797,0.6499999999998174,0.5383346623599348,0.5625,0.2916666666666667,0.25,0.0,1.153571428571135,219.46902654866128,200-261.8
648,UP,UP,UP,339,21.500000000000963,0.700000000000145,0.2999999999997449,0.5453668360893931,0.5014749262536873,0.22713864306784662,0.07964601769911504,0.029498525073746312,0.7785714285717711,93.07359307359586,78.6-100
652,UP,UP,UP,393,102.70000000000002,1.5999999999993797,0.8000000000008001,0.5417681619603048,0.5318066157760815,0.2366412213740458,0.16030534351145037,0.022900763358778626,1.6499999999995487,252.95566502463353,200-261.8
656,UP,UP,UP,515,103.6999999999999,1.500000000000945,0.700000000000145,0.5076555895576902,0.537864077669903,0.21359223300970873,0.1087378640776699,0.02524271844660194,1.800000000000214,145.85091420534548,127.2-161.8
657,DOWN,DOWN,DOWN,1038,58.49999999999911,1.1999999999989797,0.5999999999994898,0.527515299101097,0.47398843930635837,0.21965317919075145,0.04431599229287091,0.06069364161849711,1.3285714285712504,56.412729026035834,50-61.8
659,DOWN,DOWN,DOWN,23,12.699999999998823,1.100000000000545,0.5000000000010552,0.5354113703858584,0.17391304347826086,0.30434782608695654,0.043478260869565216,0.2608695652173913,0.957142857142942,86.39455782312946,78.6-100
667,DOWN,DOWN,DOWN,1311,44.899999999998826,0.7999999999985796,0.3999999999981796,0.5327553747716175,0.43173150266971777,0.20900076277650648,0.04042715484363082,0.05873379099923722,0.8571428571430799,158.09859154929424,127.2-161.8
671,DOWN,DOWN,DOWN,767,29.700000000001392,0.8000000000008001,0.40000000000040004,0.5456535380480503,0.43415906127770537,0.22816166883963493,0.03780964797913951,0.06779661016949153,0.9071428571427731,166.85393258426672,161.8-200
673,DOWN,DOWN,DOWN,450,18.500000000001293,0.6000000000017103,0.2999999999997449,0.5206484046378018,0.42,0.20444444444444446,0.03333333333333333,0.08222222222222222,0.714285714285477,134.0579710144867,127.2-161.8
679,DOWN,DOWN,DOWN,363,19.400000000000528,0.5000000000010552,0.20000000000131024,0.500193355545984,0.3774104683195592,0.209366391184573,0.030303030303030304,0.09366391184573003,0.5714285714286671,170.1754385964748,161.8-200
687,DOWN,DOWN,DOWN,325,19.20000000000144,0.6000000000017103,0.2999999999997449,0.5408747863129124,0.4307692307692308,0.2246153846153846,0.04923076923076923,0.09230769230769231,0.6714285714280533,129.7297297297265,127.2-161.8
691,DOWN,DOWN,DOWN,60,11.6000000000005,0.8999999999992347,0.40000000000040004,0.513549668930104,0.31666666666666665,0.3,0.0,0.13333333333333333,0.9392857142856821,117.17171717171672,100-127.2
701,DOWN,DOWN,DOWN,1046,31.90000000000026,0.9999999999998899,0.40000000000040004,0.5079483041783748,0.4560229445506692,0.20650095602294455,0.03441682600382409,0.07074569789674952,1.0428571428567586,173.36956521740763,161.8-200
703,DOWN,DOWN,DOWN,403,19.799999999998708,0.5999999999994898,0.2999999999997449,0.5208619782532775,0.37965260545905705,0.22580645161290322,0.007444168734491315,0.0794044665012407,0.6500000000001346,126.92307692306817,100-127.2
707,DOWN,DOWN,DOWN,362,34.79999999999927,0.9999999999998899,0.5000000000010552,0.5309438125190501,0.40331491712707185,0.23480662983425415,0.03314917127071823,0.10220994475138122,0.9857142857143198,204.70588235293272,200-261.8
709,DOWN,DOWN,DOWN,24,8.099999999999774,0.3999999999992898,0.20000000000020002,0.5792653810837799,0.2916666666666667,0.2916666666666667,0.0,0.125,0.42857142857138136,62.79069767441621,61.8-78.6
713,DOWN,DOWN,DOWN,222,21.5999999999994,0.9500000000006725,0.5000000000010552,0.5366513962316926,0.3738738738738739,0.23423423423423423,0.04054054054054054,0.0990990990990991,1.0499999999999794,337.5000000000044,261.8-361.8
717,DOWN,DOWN,DOWN,421,83.10000000000039,1.1999999999989797,0.5999999999994898,0.5038232233944989,0.45368171021377673,0.2161520190023753,0.028503562945368172,0.10451306413301663,1.242857142856879,421.8274111675089,361.8-423.6
723,DOWN,DOWN,DOWN,462,36.599999999999966,0.700000000000145,0.2999999999997449,0.5196385340955085,0.4069264069264069,0.22294372294372294,0.023809523809523808,0.10173160173160173,0.8071428571430695,307.56302521007746,261.8-361.8
725,DOWN,DOWN,DOWN,127,23.399999999997867,1.100000000000545,0.5000000000010552,0.494053819984979,0.3858267716535433,0.2440944881889764,0.0,0.11811023622047244,1.2142857142855805,115.27093596058198,100-127.2
727,DOWN,DOWN,DOWN,519,29.799999999999827,0.6000000000017103,0.2999999999997449,0.5332734440522333,0.3988439306358382,0.2138728323699422,0.030828516377649325,0.09441233140655106,0.7285714285712849,263.7168141593247,261.8-361.8
